
5-grams:
('by', 'pro', 'criminal', 'reforms', 'now'): 1
('pro', 'criminal', 'reforms', 'now', 'we'): 1
('criminal', 'reforms', 'now', 'we', 'h'): 1
('reforms', 'now', 'we', 'h', 'da'): 1
('now', 'we', 'h', 'da', 'greatest'): 1
('we', 'h', 'da', 'greatest', '33'): 1
('h', 'da', 'greatest', '33', 'it'): 1
('da', 'greatest', '33', 'it', 'was'): 1
('greatest', '33', 'it', 'was', 'so'): 1
('33', 'it', 'was', 'so', 'funny'): 1
('it', 'was', 'so', 'funny', 'how'): 1
('was', 'so', 'funny', 'how', 'cocky'): 1
('so', 'funny', 'how', 'cocky', 'and'): 1
('funny', 'how', 'cocky', 'and', 'smiling'): 1
('how', 'cocky', 'and', 'smiling', 'he'): 1
('cocky', 'and', 'smiling', 'he', 'was'): 1
('and', 'smiling', 'he', 'was', 'when'): 1
('smiling', 'he', 'was', 'when', 'he'): 1
('he', 'was', 'when', 'he', 'thought'): 1
('was', 'when', 'he', 'thought', 'he'): 1
('when', 'he', 'thought', 'he', 'was'): 1
('he', 'thought', 'he', 'was', 'about'): 1
('thought', 'he', 'was', 'about', 'to'): 1
('he', 'was', 'about', 'to', 'win'): 1
('was', 'about', 'to', 'win', 'that'): 1
('about', 'to', 'win', 'that', 'game'): 1
('to', 'win', 'that', 'game', 'via'): 1
('win', 'that', 'game', 'via', 'fg'): 1
('that', 'game', 'via', 'fg', 'manny'): 1
('game', 'via', 'fg', 'manny', 'navarro'): 1
('via', 'fg', 'manny', 'navarro', 'announced'): 1
('fg', 'manny', 'navarro', 'announced', 'mr'): 1
('manny', 'navarro', 'announced', 'mr', 'barfi'): 1
('navarro', 'announced', 'mr', 'barfi', 'ej'): 1
('announced', 'mr', 'barfi', 'ej', 'john'): 1
('mr', 'barfi', 'ej', 'john', 'michael'): 1
('barfi', 'ej', 'john', 'michael', 'su'): 1
('ej', 'john', 'michael', 'su', 'not'): 1
('john', 'michael', 'su', 'not', 'college'): 1
('michael', 'su', 'not', 'college', 'john'): 1
('su', 'not', 'college', 'john', 'michael'): 1
('not', 'college', 'john', 'michael', 'su'): 1
('college', 'john', 'michael', 'su', 'golden'): 1
('john', 'michael', 'su', 'golden', 'at'): 1
('michael', 'su', 'golden', 'at', 'least'): 1
('su', 'golden', 'at', 'least', 'played'): 1
('golden', 'at', 'least', 'played', 'the'): 1
('at', 'least', 'played', 'the', 'game'): 1
('least', 'played', 'the', 'game', 'manny'): 1
('played', 'the', 'game', 'manny', 'is'): 1
('the', 'game', 'manny', 'is', 'a'): 1
('game', 'manny', 'is', 'a', 'superfan'): 1
('manny', 'is', 'a', 'superfan', 'who'): 1
('is', 'a', 'superfan', 'who', 'got'): 1
('superfan', 'who', 'got', 'lucky', 'manny'): 1
('who', 'got', 'lucky', 'manny', 'navarro'): 1
('got', 'lucky', 'manny', 'navarro', 'gaynor'): 1
('lucky', 'manny', 'navarro', 'gaynor', 'should'): 1
('manny', 'navarro', 'gaynor', 'should', 'never'): 1
('navarro', 'gaynor', 'should', 'never', 'be'): 1
('gaynor', 'should', 'never', 'be', 'with'): 1
('should', 'never', 'be', 'with', 'the'): 1
('never', 'be', 'with', 'the', 'starting'): 1
('be', 'with', 'the', 'starting', 'unit'): 1
('with', 'the', 'starting', 'unit', 'bradcooney1'): 1
('the', 'starting', 'unit', 'bradcooney1', 'thanks'): 1
('starting', 'unit', 'bradcooney1', 'thanks', 'rt'): 1
('unit', 'bradcooney1', 'thanks', 'rt', 'michael'): 1
('bradcooney1', 'thanks', 'rt', 'michael', 'henry'): 1
('michael', 'henry', '4ag', 'our', 'important'): 1
('henry', '4ag', 'our', 'important', 'end'): 1
('4ag', 'our', 'important', 'end', 'of'): 1
('our', 'important', 'end', 'of', 'quarter'): 1
('important', 'end', 'of', 'quarter', 'fundraising'): 1
('end', 'of', 'quarter', 'fundraising', 'deadline'): 1
('of', 'quarter', 'fundraising', 'deadline', 'ends'): 1
('quarter', 'fundraising', 'deadline', 'ends', 'tonight'): 1
('fundraising', 'deadline', 'ends', 'tonight', 'we'): 1
('deadline', 'ends', 'tonight', 'we', 're'): 1
('ends', 'tonight', 'we', 're', 'so'): 1
('tonight', 'we', 're', 'so', 'close'): 1
('we', 're', 'so', 'close', 'to'): 1
('re', 'so', 'close', 'to', 'hitting'): 1
('so', 'close', 'to', 'hitting', 'our'): 1
('close', 'to', 'hitting', 'our', 'goal'): 1
('to', 'hitting', 'our', 'goal', 'amp'): 1
('hitting', 'our', 'goal', 'amp', 'one'): 1
('our', 'goal', 'amp', 'one', 'step'): 1
('goal', 'amp', 'one', 'step', 'close'): 1
('amp', 'one', 'step', 'close', 'smooth'): 1
('one', 'step', 'close', 'smooth', 'nes'): 1
('step', 'close', 'smooth', 'nes', 'holloway'): 1
('close', 'smooth', 'nes', 'holloway', '52'): 1
('smooth', 'nes', 'holloway', '52', 'right'): 1
('nes', 'holloway', '52', 'right', 'but'): 1
('holloway', '52', 'right', 'but', 'i'): 1
('52', 'right', 'but', 'i', 'feel'): 1
('right', 'but', 'i', 'feel', 'its'): 1
('but', 'i', 'feel', 'its', 'hard'): 1
('i', 'feel', 'its', 'hard', 'for'): 1
('feel', 'its', 'hard', 'for', 'a'): 1
('its', 'hard', 'for', 'a', 'coach'): 1
('hard', 'for', 'a', 'coach', 'who'): 1
('for', 'a', 'coach', 'who', 'never'): 1
('a', 'coach', 'who', 'never', 'played'): 1
('coach', 'who', 'never', 'played', 'in'): 1
('who', 'never', 'played', 'in', 'college'): 1
('never', 'played', 'in', 'college', 'to'): 1
('played', 'in', 'college', 'to', 'know'): 1
('in', 'college', 'to', 'know', 'about'): 1
('college', 'to', 'know', 'about', 'two'): 1
('to', 'know', 'about', 'two', 'a'): 1
('know', 'about', 'two', 'a', 'days'): 1
('about', 'two', 'a', 'days', 'workouts'): 1
('two', 'a', 'days', 'workouts', 'tackling'): 1
('a', 'days', 'workouts', 'tackling', 'when'): 1
('days', 'workouts', 'tackling', 'when', 'he'): 1
('workouts', 'tackling', 'when', 'he', 'never'): 1
('tackling', 'when', 'he', 'never', 'did'): 1
('when', 'he', 'never', 'did', 'it'): 1
('he', 'never', 'did', 'it', 'look'): 1
('never', 'did', 'it', 'look', 'at'): 1
('did', 'it', 'look', 'at', 'all'): 1
('it', 'look', 'at', 'all', 'the'): 1
('look', 'at', 'all', 'the', 'non'): 1
('at', 'all', 'the', 'non', 'players'): 1
('all', 'the', 'non', 'players', 'who'): 1
('the', 'non', 'players', 'who', 'are'): 1
('non', 'players', 'who', 'are', 'coaches'): 1
('players', 'who', 'are', 'coaches', 'leach'): 1
('who', 'are', 'coaches', 'leach', 'cun'): 1
('are', 'coaches', 'leach', 'cun', 'cliffe'): 1
('coaches', 'leach', 'cun', 'cliffe', 'etc'): 1
('leach', 'cun', 'cliffe', 'etc', 'they'): 1
('cun', 'cliffe', 'etc', 'they', 'are'): 1
('cliffe', 'etc', 'they', 'are', 'these'): 1
('etc', 'they', 'are', 'these', 'one'): 1
('they', 'are', 'these', 'one', 'side'): 1
('are', 'these', 'one', 'side', 'of'): 1
('these', 'one', 'side', 'of', 'the'): 1
('one', 'side', 'of', 'the', 'ball'): 1
('side', 'of', 'the', 'ball', 'gimmicky'): 1
('of', 'the', 'ball', 'gimmicky', 'coaches'): 1
('the', 'ball', 'gimmicky', 'coaches', 'smooth'): 1
('ball', 'gimmicky', 'coaches', 'smooth', 'nes'): 1
('gimmicky', 'coaches', 'smooth', 'nes', 'holloway'): 1
('coaches', 'smooth', 'nes', 'holloway', '52'): 1
('smooth', 'nes', 'holloway', '52', 'they'): 1
('nes', 'holloway', '52', 'they', 'need'): 1
('holloway', '52', 'they', 'need', 'to'): 1
('52', 'they', 'need', 'to', 'fire'): 1
('they', 'need', 'to', 'fire', 'manny'): 1
('need', 'to', 'fire', 'manny', 'its'): 1
('to', 'fire', 'manny', 'its', 'not'): 1
('fire', 'manny', 'its', 'not', 'going'): 1
('manny', 'its', 'not', 'going', 'to'): 1
('its', 'not', 'going', 'to', 'work'): 1
('not', 'going', 'to', 'work', 'let'): 1
('going', 'to', 'work', 'let', 'jess'): 1
('to', 'work', 'let', 'jess', 'be'): 1
('work', 'let', 'jess', 'be', 'the'): 1
('let', 'jess', 'be', 'the', 'hc'): 1
('jess', 'be', 'the', 'hc', 'in'): 1
('be', 'the', 'hc', 'in', 'the'): 1
('the', 'hc', 'in', 'the', 'interim'): 1
('hc', 'in', 'the', 'interim', 'and'): 1
('in', 'the', 'interim', 'and', 'this'): 1
('the', 'interim', 'and', 'this', 'way'): 1
('interim', 'and', 'this', 'way', 'at'): 1
('and', 'this', 'way', 'at', 'least'): 1
('this', 'way', 'at', 'least', 'you'): 1
('way', 'at', 'least', 'you', 'can'): 1
('at', 'least', 'you', 'can', 'tell'): 1
('least', 'you', 'can', 'tell', 'recruits'): 1
('you', 'can', 'tell', 'recruits', 'hold'): 1
('can', 'tell', 'recruits', 'hold', 'off'): 1
('tell', 'recruits', 'hold', 'off', 'until'): 1
('recruits', 'hold', 'off', 'until', 'the'): 1
('hold', 'off', 'until', 'the', 'next'): 1
('off', 'until', 'the', 'next', 'hire'): 1
('until', 'the', 'next', 'hire', 'manny'): 1
('the', 'next', 'hire', 'manny', 'is'): 1
('next', 'hire', 'manny', 'is', 'really'): 1
('hire', 'manny', 'is', 'really', 'just'): 1
('manny', 'is', 'really', 'just', 'a'): 1
('is', 'really', 'just', 'a', 'superfan'): 1
('really', 'just', 'a', 'superfan', 'who'): 1
('just', 'a', 'superfan', 'who', 'got'): 1
('superfan', 'who', 'got', 'lucky', 'team'): 1
('who', 'got', 'lucky', 'team', 'will'): 1
('got', 'lucky', 'team', 'will', 'never'): 1
('lucky', 'team', 'will', 'never', 'be'): 1
('team', 'will', 'never', 'be', 'tough'): 1
('will', 'never', 'be', 'tough', 'and'): 1
('never', 'be', 'tough', 'and', 'disciplined'): 1
('be', 'tough', 'and', 'disciplined', 'under'): 1
('tough', 'and', 'disciplined', 'under', 'him'): 1
('and', 'disciplined', 'under', 'him', 'holloway'): 1
('disciplined', 'under', 'him', 'holloway', '52'): 1
('under', 'him', 'holloway', '52', 'smooth'): 1
('him', 'holloway', '52', 'smooth', 'nes'): 1
('holloway', '52', 'smooth', 'nes', 'they'): 1
('52', 'smooth', 'nes', 'they', 'are'): 1
('smooth', 'nes', 'they', 'are', 'pathetically'): 1
('nes', 'they', 'are', 'pathetically', 'putting'): 1
('they', 'are', 'pathetically', 'putting', 'out'): 1
('are', 'pathetically', 'putting', 'out', 'these'): 1
('pathetically', 'putting', 'out', 'these', 'videos'): 1
('putting', 'out', 'these', 'videos', 'to'): 1
('out', 'these', 'videos', 'to', 'try'): 1
('these', 'videos', 'to', 'try', 'and'): 1
('videos', 'to', 'try', 'and', 'control'): 1
('to', 'try', 'and', 'control', 'the'): 1
('try', 'and', 'control', 'the', 'narrative'): 1
('and', 'control', 'the', 'narrative', 'fans'): 1
('control', 'the', 'narrative', 'fans', 'still'): 1
('the', 'narrative', 'fans', 'still', 'see'): 1
('narrative', 'fans', 'still', 'see', 'harley'): 1
('fans', 'still', 'see', 'harley', 'gaynor'): 1
('still', 'see', 'harley', 'gaynor', 'wiggins'): 1
('see', 'harley', 'gaynor', 'wiggins', 'jennings'): 1
('harley', 'gaynor', 'wiggins', 'jennings', 'ivy'): 1
('gaynor', 'wiggins', 'jennings', 'ivy', 'ford'): 1
('wiggins', 'jennings', 'ivy', 'ford', 'etc'): 1
('jennings', 'ivy', 'ford', 'etc', 'all'): 1
('ivy', 'ford', 'etc', 'all', 'still'): 1
('ford', 'etc', 'all', 'still', 'playing'): 1
('etc', 'all', 'still', 'playing', 'rt'): 1
('all', 'still', 'playing', 'rt', 'kylie'): 1
('still', 'playing', 'rt', 'kylie', 'atwood'): 1
('playing', 'rt', 'kylie', 'atwood', 'the'): 1
('rt', 'kylie', 'atwood', 'the', 'suicide'): 1
('kylie', 'atwood', 'the', 'suicide', 'rate'): 1
('atwood', 'the', 'suicide', 'rate', 'among'): 1
('the', 'suicide', 'rate', 'among', 'active'): 1
('suicide', 'rate', 'among', 'active', 'duty'): 1
('rate', 'among', 'active', 'duty', 'service'): 1
('among', 'active', 'duty', 'service', 'members'): 1
('active', 'duty', 'service', 'members', 'in'): 1
('duty', 'service', 'members', 'in', 'the'): 1
('service', 'members', 'in', 'the', 'us'): 1
('members', 'in', 'the', 'us', 'military'): 1
('in', 'the', 'us', 'military', 'increased'): 1
('the', 'us', 'military', 'increased', 'by'): 1
('us', 'military', 'increased', 'by', '414'): 1
('military', 'increased', 'by', '414', 'in'): 1
('increased', 'by', '414', 'in', 'the'): 1
('by', '414', 'in', 'the', 'past'): 1
('414', 'in', 'the', 'past', '5'): 1
('in', 'the', 'past', '5', 'years'): 1
('the', 'past', '5', 'years', 'data'): 1
('past', '5', 'years', 'data', 'from'): 1
('5', 'years', 'data', 'from', 'do'): 1
('years', 'data', 'from', 'do', 'rt'): 1
('data', 'from', 'do', 'rt', 'gavin'): 1
('from', 'do', 'rt', 'gavin', 'wax'): 1
('do', 'rt', 'gavin', 'wax', 'welcome'): 1
('rt', 'gavin', 'wax', 'welcome', 'michael'): 1
('gavin', 'wax', 'welcome', 'michael', 'henry'): 1
('wax', 'welcome', 'michael', 'henry', '4ag'): 1
('welcome', 'michael', 'henry', '4ag', 'michael'): 1
('4ag', 'michael', 'henry', '123', 'to'): 1
('michael', 'henry', '123', 'to', 'the'): 1
('henry', '123', 'to', 'the', 'nyy'): 1
('123', 'to', 'the', 'nyy', 'rc'): 1
('to', 'the', 'nyy', 'rc', 'gone'): 1
('the', 'nyy', 'rc', 'gone', 'rt'): 1
('nyy', 'rc', 'gone', 'rt', 'joe'): 1
('rc', 'gone', 'rt', 'joe', 'cal'): 1
('rt', 'joe', 'cal', 'nyc', 'thank'): 1
('joe', 'cal', 'nyc', 'thank', 'you'): 1
('cal', 'nyc', 'thank', 'you', 'to'): 1
('nyc', 'thank', 'you', 'to', 'the'): 1
('thank', 'you', 'to', 'the', 'national'): 1
('you', 'to', 'the', 'national', 'academy'): 1
('to', 'the', 'national', 'academy', 'of'): 1
('the', 'national', 'academy', 'of', 'criminal'): 1
('national', 'academy', 'of', 'criminal', 'defense'): 1
('academy', 'of', 'criminal', 'defense', 'attorneys'): 1
('of', 'criminal', 'defense', 'attorneys', 'for'): 1
('criminal', 'defense', 'attorneys', 'for', 'naming'): 1
('defense', 'attorneys', 'for', 'naming', 'me'): 1
('attorneys', 'for', 'naming', 'me', 'a'): 1
('for', 'naming', 'me', 'a', '2021'): 1
('naming', 'me', 'a', '2021', 'top'): 1
('me', 'a', '2021', 'top', '10'): 1
('a', '2021', 'top', '10', 'attorney'): 1
('2021', 'top', '10', 'attorney', 'under'): 1
('top', '10', 'attorney', 'under', '40'): 1
('10', 'attorney', 'under', '40', 'i'): 1
('attorney', 'under', '40', 'i', 'am'): 1
('under', '40', 'i', 'am', 'deeply'): 1
('40', 'i', 'am', 'deeply', 'h'): 1
('i', 'am', 'deeply', 'h', 'pan'): 1
('am', 'deeply', 'h', 'pan', 'zen'): 1
('deeply', 'h', 'pan', 'zen', 'beck'): 1
('h', 'pan', 'zen', 'beck', 'one'): 1
('pan', 'zen', 'beck', 'one', 'of'): 1
('zen', 'beck', 'one', 'of', 'the'): 1
('beck', 'one', 'of', 'the', 'biggest'): 1
('one', 'of', 'the', 'biggest', 'stars'): 1
('of', 'the', 'biggest', 'stars', 'in'): 1
('the', 'biggest', 'stars', 'in', 'the'): 1
('biggest', 'stars', 'in', 'the', 'nba'): 1
('stars', 'in', 'the', 'nba', 'gone'): 1
('in', 'the', 'nba', 'gone', 'rt'): 1
('the', 'nba', 'gone', 'rt', 'bradcooney1'): 1
('nba', 'gone', 'rt', 'bradcooney1', 'to'): 1
('gone', 'rt', 'bradcooney1', 'to', 'milah'): 1
('rt', 'bradcooney1', 'to', 'milah', 'ren'): 1
('bradcooney1', 'to', 'milah', 'ren', 'paul'): 1
('to', 'milah', 'ren', 'paul', 'gallo'): 1
('milah', 'ren', 'paul', 'gallo', 'show'): 1
('ren', 'paul', 'gallo', 'show', 'gretchen'): 1
('paul', 'gallo', 'show', 'gretchen', 'carlson'): 1
('gallo', 'show', 'gretchen', 'carlson', 'pulte'): 1
('show', 'gretchen', 'carlson', 'pulte', 'the'): 1
('gretchen', 'carlson', 'pulte', 'the', 'shark'): 1
('carlson', 'pulte', 'the', 'shark', 'daymond'): 1
('pulte', 'the', 'shark', 'daymond', 'rep'): 1
('the', 'shark', 'daymond', 'rep', 'michael'): 1
('shark', 'daymond', 'rep', 'michael', 'guest'): 1
('daymond', 'rep', 'michael', 'guest', 'jamie'): 1
('rep', 'michael', 'guest', 'jamie', 'weinstein'): 1
('michael', 'guest', 'jamie', 'weinstein', 'jessica'): 1
('guest', 'jamie', 'weinstein', 'jessica', 'tarlov'): 1
('jamie', 'weinstein', 'jessica', 'tarlov', 'mich'): 1
('weinstein', 'jessica', 'tarlov', 'mich', 'rt'): 1
('jessica', 'tarlov', 'mich', 'rt', 'michael'): 1
('tarlov', 'mich', 'rt', 'michael', 'henry'): 1
('mich', 'rt', 'michael', 'henry', '4ag'): 1
('henry', '4ag', 'once', 'again', 'our'): 1
('4ag', 'once', 'again', 'our', 'current'): 1
('once', 'again', 'our', 'current', 'ag'): 1
('again', 'our', 'current', 'ag', 'is'): 1
('our', 'current', 'ag', 'is', 'investigating'): 1
('current', 'ag', 'is', 'investigating', 'police'): 1
('ag', 'is', 'investigating', 'police', 'in'): 1
('is', 'investigating', 'police', 'in', 'regards'): 1
('investigating', 'police', 'in', 'regards', 'to'): 1
('police', 'in', 'regards', 'to', 'protests'): 1
('in', 'regards', 'to', 'protests', 'not'): 1
('regards', 'to', 'protests', 'not', 'once'): 1
('to', 'protests', 'not', 'once', 'has'): 1
('protests', 'not', 'once', 'has', 'treatment'): 1
('not', 'once', 'has', 'treatment', 'of'): 1
('once', 'has', 'treatment', 'of', 'police'): 1
('has', 'treatment', 'of', 'police', 'by'): 1
('treatment', 'of', 'police', 'by', 'prote'): 1
('of', 'police', 'by', 'prote', 'rt'): 1
('police', 'by', 'prote', 'rt', 'michael'): 1
('by', 'prote', 'rt', 'michael', 'henry'): 1
('prote', 'rt', 'michael', 'henry', '4ag'): 1
('henry', '4ag', 'letitia', 'james', 'soft'): 1
('4ag', 'letitia', 'james', 'soft', 'on'): 1
('letitia', 'james', 'soft', 'on', 'crime'): 1
('james', 'soft', 'on', 'crime', 'policies'): 1
('soft', 'on', 'crime', 'policies', 'have'): 1
('on', 'crime', 'policies', 'have', 'led'): 1
('crime', 'policies', 'have', 'led', 'to'): 1
('policies', 'have', 'led', 'to', 'a'): 1
('have', 'led', 'to', 'a', 'crime'): 1
('led', 'to', 'a', 'crime', 'wave'): 1
('to', 'a', 'crime', 'wave', 'in'): 1
('a', 'crime', 'wave', 'in', 'ny'): 1
('crime', 'wave', 'in', 'ny', 'amp'): 1
('wave', 'in', 'ny', 'amp', 'her'): 1
('in', 'ny', 'amp', 'her', 'lack'): 1
('ny', 'amp', 'her', 'lack', 'of'): 1
('amp', 'her', 'lack', 'of', 'integrity'): 1
('her', 'lack', 'of', 'integrity', 'as'): 1
('lack', 'of', 'integrity', 'as', 'a'): 1
('of', 'integrity', 'as', 'a', 'public'): 1
('integrity', 'as', 'a', 'public', 'official'): 1
('as', 'a', 'public', 'official', 'is'): 1
('a', 'public', 'official', 'is', 'please'): 1
('public', 'official', 'is', 'please', 'follow'): 1
('official', 'is', 'please', 'follow', 'and'): 1
('is', 'please', 'follow', 'and', 'support'): 1
('please', 'follow', 'and', 'support', 'ray'): 1
('follow', 'and', 'support', 'ray', 'tierney'): 1
('and', 'support', 'ray', 'tierney', 'ford'): 1
('support', 'ray', 'tierney', 'ford', 'a'): 1
('ray', 'tierney', 'ford', 'a', 'amp'): 1
('tierney', 'ford', 'a', 'amp', 'kenniff4da'): 1
('ford', 'a', 'amp', 'kenniff4da', 'aishah'): 1
('a', 'amp', 'kenniff4da', 'aishah', 'has'): 1
('amp', 'kenniff4da', 'aishah', 'has', 'nie'): 1
('kenniff4da', 'aishah', 'has', 'nie', 'nick'): 1
('aishah', 'has', 'nie', 'nick', 'fonda'): 1
('has', 'nie', 'nick', 'fonda', 'caro'): 1
('nie', 'nick', 'fonda', 'caro', 'special'): 1
('nick', 'fonda', 'caro', 'special', 'report'): 1
('fonda', 'caro', 'special', 'report', 'bret'): 1
('caro', 'special', 'report', 'bret', 'baier'): 1
('special', 'report', 'bret', 'baier', 'that'): 1
('report', 'bret', 'baier', 'that', 's'): 1
('bret', 'baier', 'that', 's', 'great'): 1
('baier', 'that', 's', 'great', 'that'): 1
('that', 's', 'great', 'that', 's'): 1
('s', 'great', 'that', 's', 'real'): 1
('great', 'that', 's', 'real', 'tv'): 1
('that', 's', 'real', 'tv', 'lol'): 1
('s', 'real', 'tv', 'lol', 'rt'): 1
('real', 'tv', 'lol', 'rt', 'gloria'): 1
('tv', 'lol', 'rt', 'gloria', 'paz'): 1
('lol', 'rt', 'gloria', 'paz', 'mino'): 1
('rt', 'gloria', 'paz', 'mino', 'speaking'): 1
('gloria', 'paz', 'mino', 'speaking', 'after'): 1
('paz', 'mino', 'speaking', 'after', 'nyc'): 1
('mino', 'speaking', 'after', 'nyc', 'mayor'): 1
('speaking', 'after', 'nyc', 'mayor', 'press'): 1
('after', 'nyc', 'mayor', 'press', 'briefing'): 1
('nyc', 'mayor', 'press', 'briefing', 'nyccoba1'): 1
('mayor', 'press', 'briefing', 'nyccoba1', 'president'): 1
('press', 'briefing', 'nyccoba1', 'president', 'says'): 1
('briefing', 'nyccoba1', 'president', 'says', 'the'): 1
('nyccoba1', 'president', 'says', 'the', 'mayor'): 1
('president', 'says', 'the', 'mayor', 'did'): 1
('says', 'the', 'mayor', 'did', 'not'): 1
('the', 'mayor', 'did', 'not', 'speak'): 1
('mayor', 'did', 'not', 'speak', 'with'): 1
('did', 'not', 'speak', 'with', 'any'): 1
('not', 'speak', 'with', 'any', 'rank'): 1
('speak', 'with', 'any', 'rank', 'and'): 1
('with', 'any', 'rank', 'and', 'file'): 1
('any', 'rank', 'and', 'file', 'cos'): 1
('rank', 'and', 'file', 'cos', 'dur'): 1
('and', 'file', 'cos', 'dur', 'rt'): 1
('file', 'cos', 'dur', 'rt', 'benny'): 1
('cos', 'dur', 'rt', 'benny', 'johnson'): 1
('dur', 'rt', 'benny', 'johnson', 'the'): 1
('rt', 'benny', 'johnson', 'the', 'border'): 1
('benny', 'johnson', 'the', 'border', 'is'): 1
('johnson', 'the', 'border', 'is', 'closed'): 1
('the', 'border', 'is', 'closed', 'migrants'): 1
('border', 'is', 'closed', 'migrants', 'are'): 1
('is', 'closed', 'migrants', 'are', 'getting'): 1
('closed', 'migrants', 'are', 'getting', 'whipped'): 1
('migrants', 'are', 'getting', 'whipped', 'there'): 1
('are', 'getting', 'whipped', 'there', 's'): 1
('getting', 'whipped', 'there', 's', 'no'): 1
('whipped', 'there', 's', 'no', 'border'): 1
('there', 's', 'no', 'border', 'crisis'): 1
('s', 'no', 'border', 'crisis', 'the'): 1
('no', 'border', 'crisis', 'the', 'border'): 1
('border', 'crisis', 'the', 'border', 'is'): 1
('crisis', 'the', 'border', 'is', 'under'): 1
('the', 'border', 'is', 'under', 'control'): 1
('border', 'is', 'under', 'control', 'the'): 1
('is', 'under', 'control', 'the', 'b'): 1
('under', 'control', 'the', 'b', 'alex'): 1
('control', 'the', 'b', 'alex', 'donno'): 1
('the', 'b', 'alex', 'donno', 'dickie'): 1
('b', 'alex', 'donno', 'dickie', 'v'): 1
('alex', 'donno', 'dickie', 'v', 'canes'): 1
('donno', 'dickie', 'v', 'canes', 'football'): 1
('dickie', 'v', 'canes', 'football', 'fan'): 1
('v', 'canes', 'football', 'fan', 'sided'): 1
('canes', 'football', 'fan', 'sided', 'because'): 1
('football', 'fan', 'sided', 'because', 'espn'): 1
('fan', 'sided', 'because', 'espn', 'loves'): 1
('sided', 'because', 'espn', 'loves', 'bama'): 1
('because', 'espn', 'loves', 'bama', 'rt'): 1
('espn', 'loves', 'bama', 'rt', 'michael'): 1
('loves', 'bama', 'rt', 'michael', 'henry'): 1
('bama', 'rt', 'michael', 'henry', '4ag'): 1
('michael', 'henry', '4ag', 'they', 'were'): 1
('henry', '4ag', 'they', 'were', 'health'): 1
('4ag', 'they', 'were', 'health', 'care'): 1
('they', 'were', 'health', 'care', 'heroes'): 1
('were', 'health', 'care', 'heroes', 'throughout'): 1
('health', 'care', 'heroes', 'throughout', 'the'): 1
('care', 'heroes', 'throughout', 'the', 'entire'): 1
('heroes', 'throughout', 'the', 'entire', 'pandemic'): 1
('throughout', 'the', 'entire', 'pandemic', 'today'): 1
('the', 'entire', 'pandemic', 'today', 'new'): 1
('entire', 'pandemic', 'today', 'new', 'york'): 1
('pandemic', 'today', 'new', 'york', 'state'): 1
('today', 'new', 'york', 'state', 'plans'): 1
('new', 'york', 'state', 'plans', 'to'): 1
('york', 'state', 'plans', 'to', 'suspend'): 1
('state', 'plans', 'to', 'suspend', 'and'): 1
('plans', 'to', 'suspend', 'and', 'later'): 1
('to', 'suspend', 'and', 'later', 'fire'): 1
('suspend', 'and', 'later', 'fire', 't'): 1
('and', 'later', 'fire', 't', 'resign'): 1
('later', 'fire', 't', 'resign', 'gone'): 1
('fire', 't', 'resign', 'gone', 'rt'): 1
('t', 'resign', 'gone', 'rt', 'two'): 1
('resign', 'gone', 'rt', 'two', 'the'): 1
('episode', '22', 'live', 'now', 'on'): 1
('22', 'live', 'now', 'on', 'apple'): 1
('live', 'now', 'on', 'apple', 'podcasts'): 1
('now', 'on', 'apple', 'podcasts', 'w'): 1
('on', 'apple', 'podcasts', 'w', 'madeline'): 1
('apple', 'podcasts', 'w', 'madeline', 'brame'): 1
('podcasts', 'w', 'madeline', 'brame', 'chairwoman'): 1
('w', 'madeline', 'brame', 'chairwoman', 'of'): 1
('reform', 'council', 'victims', 'rights', 'n'): 1
('council', 'victims', 'rights', 'n', 'manny'): 1
('victims', 'rights', 'n', 'manny', 'navarro'): 1
('rights', 'n', 'manny', 'navarro', 'and'): 1
('n', 'manny', 'navarro', 'and', 'to'): 1
('manny', 'navarro', 'and', 'to', 'think'): 1
('navarro', 'and', 'to', 'think', 'they'): 1
('and', 'to', 'think', 'they', 'have'): 1
('to', 'think', 'they', 'have', 'been'): 1
('think', 'they', 'have', 'been', 'playing'): 1
('they', 'have', 'been', 'playing', 'wr'): 1
('have', 'been', 'playing', 'wr', 's'): 1
('been', 'playing', 'wr', 's', 'who'): 1
('playing', 'wr', 's', 'who', 'ca'): 1
('wr', 's', 'who', 'ca', 'nt'): 1
('s', 'who', 'ca', 'nt', 'catch'): 1
('who', 'ca', 'nt', 'catch', 'with'): 1
('ca', 'nt', 'catch', 'with', 'two'): 1
('nt', 'catch', 'with', 'two', 'hands'): 1
('catch', 'with', 'two', 'hands', 'lol'): 1
('with', 'two', 'hands', 'lol', 'rt'): 1
('two', 'hands', 'lol', 'rt', 'michael'): 1
('hands', 'lol', 'rt', 'michael', 'henry'): 1
('lol', 'rt', 'michael', 'henry', '4ag'): 1
('4ag', 'today', 'we', 'honor', 'the'): 1
('today', 'we', 'honor', 'the', 'mothers'): 1
('we', 'honor', 'the', 'mothers', 'and'): 1
('honor', 'the', 'mothers', 'and', 'families'): 1
('the', 'mothers', 'and', 'families', 'who'): 1
('mothers', 'and', 'families', 'who', 'have'): 1
('and', 'families', 'who', 'have', 'lost'): 1
('families', 'who', 'have', 'lost', 'loved'): 1
('who', 'have', 'lost', 'loved', 'ones'): 1
('have', 'lost', 'loved', 'ones', 'fighting'): 1
